#yyyymm,locid,faacarrier,nominal_taxi_out,nominal_taxi_in
201308,ORD,CTF,11.3,5.7
201308,ORD,DAL,14.0,6.1
201308,ORD,DCM,11.3,5.7
201308,ORD,DLH,11.3,5.7
201308,ORD,DOJ,11.3,5.7
201308,ORD,DRL,11.3,5.7
201308,ORD,EGF,11.3,5.9
201308,ORD,EIA,11.3,5.7
201308,ORD,EIN,11.3,5.7
201308,ORD,EJA,11.3,5.7
201308,ORD,EJM,11.3,5.7
201308,ORD,ELJ,11.3,5.7
201308,ORD,ETD,11.3,5.7
201308,ORD,EVA,11.3,5.7
201308,ORD,FDX,11.3,5.7
201308,ORD,FFT,11.3,5.7
201308,ORD,FIV,11.3,5.7
201308,ORD,FLG,11.3,5.7
201308,ORD,GEC,11.3,5.7
201308,ORD,GJS,11.3,5.7
201308,ORD,GTI,11.3,5.7
201308,ORD,GTW,11.3,5.7
201308,ORD,HKA,11.3,5.7
201308,ORD,HPJ,11.3,5.7
201308,ORD,IBE,11.3,5.7
201308,ORD,ICV,11.3,5.7
201308,ORD,JAL,11.3,5.7
201308,ORD,JBU,12.0,5.4
201308,ORD,JDC,11.3,5.7
201308,ORD,KAL,11.3,5.7
201308,ORD,KFS,11.3,5.7
201308,ORD,LAK,11.3,5.7
201308,ORD,LOF,11.3,5.7
201308,ORD,LOT,11.3,5.7
201308,ORD,LRC,11.3,5.7
201308,ORD,LXJ,11.3,5.7
201308,ORD,MJI,11.3,5.7
201308,ORD,MWT,11.3,5.7
201308,ORD,NCA,11.3,5.7
201308,ORD,NKS,11.3,5.7
201308,ORD,NKT,11.3,5.7
201308,ORD,NSH,11.3,5.7
201308,ORD,OPT,11.3,5.7
201308,ORD,PXG,11.3,5.7
201308,ORD,QFA,11.3,5.7
201308,ORD,QTR,11.3,5.7
201308,ORD,RJA,11.3,5.7
201308,ORD,RPA,11.3,5.7
201308,ORD,RUF,11.3,5.7
201308,ORD,SAS,11.3,5.7
201308,ORD,SFH,11.3,5.7
201308,ORD,SKV,11.3,5.7
201308,ORD,SKW,12.5,5.9
201308,ORD,SQC,11.3,5.7
201308,ORD,SWR,11.3,5.7
201308,ORD,TAI,11.3,5.7
201308,ORD,TCF,11.3,5.7
201308,ORD,THY,11.3,5.7
201308,ORD,TMC,11.3,5.7
201308,ORD,TNO,11.3,5.7
201308,ORD,TWY,11.3,5.7
201308,ORD,UAE,11.3,5.7
201308,ORD,UAL,11.7,5.1
201308,ORD,ULA,11.3,5.7
201308,ORD,UPS,11.3,5.7
201308,ORD,VIR,11.3,5.7
201308,ORD,VJT,11.3,5.7
201308,ORD,VRD,11.3,5.7
201308,ORD,WBR,11.3,5.7
201308,ORD,WJA,11.3,5.7
201308,ORD,WML,11.3,5.7
201308,ORD,XOJ,11.3,5.7
201308,ORD,XSR,11.3,5.7
201308,ORE,ALL_FLTS,11.2,5.1
201308,ORE,EJA,11.2,5.1
201308,ORF,AAL,11.6,4.0
201308,ORF,ALL_FLTS,9.915850258861012,3.622589641434263
201308,ORF,ASH,10.3,3.2
201308,ORF,ASQ,9.9,3.5
201308,ORF,AWE,9.9,3.5
201308,ORF,AWI,9.9,3.5
201308,ORF,BJS,9.9,3.5
201308,ORF,CHQ,9.9,3.5
201308,ORF,DAL,11.8,4.7
201308,ORF,DCM,9.9,3.5
201308,ORF,EGF,12.0,4.4
201308,ORF,EJA,9.9,3.5
201308,ORF,ELJ,9.9,3.5
201308,ORF,FDX,9.9,3.5
201308,ORF,FLG,9.9,3.5
201308,ORF,GJS,9.9,3.5
201308,ORF,IRO,9.9,3.5
201308,ORF,JBU,9.9,3.5
201308,ORF,JIA,9.9,3.5
201308,ORF,LXJ,9.9,3.5
201308,ORF,MLN,9.9,3.5
201308,ORF,OPT,9.9,3.5
201308,ORF,PDT,9.9,3.5
201308,ORF,PXG,9.9,3.5
201308,ORF,RPA,9.9,3.5
201308,ORF,SKW,11.1,3.5
201308,ORF,SWA,7.9,3.5
201308,ORF,TCF,9.9,3.5
201308,ORF,UJC,9.9,3.5
201308,ORF,UPS,9.9,3.5
201308,ORH,ALL_FLTS,11.2,5.1
201308,ORH,DOJ,11.2,5.1
201308,ORH,EJA,11.2,5.1
201308,ORH,GAJ,11.2,5.1
201308,ORH,LKF,11.2,5.1
201308,ORH,OPT,11.2,5.1
201308,ORL,ALL_FLTS,11.2,5.1
201308,ORL,CNS,11.2,5.1
201308,ORL,DCM,11.2,5.1
201308,ORL,EJA,11.2,5.1
201308,ORL,EJM,11.2,5.1
201308,ORL,FIV,11.2,5.1
201308,ORL,GAJ,11.2,5.1
201308,ORL,PEG,11.2,5.1
201308,ORL,SBE,11.2,5.1
201308,ORL,TMC,11.2,5.1
201308,ORL,USC,11.2,5.1
201308,ORL,VHT,11.2,5.1
201308,ORL,XOJ,11.2,5.1
201308,OSC,ALL_FLTS,11.2,5.1
201308,OSC,CKS,11.2,5.1
201308,OSC,OAE,11.2,5.1
201308,OSH,AAL,11.2,5.1
201308,OSH,ALL_FLTS,11.2,5.1
201308,OSH,FRG,11.2,5.1
201308,OSH,JTL,11.2,5.1
201308,OSU,ALL_FLTS,11.2,5.1
201308,OSU,CTL,11.2,5.1
201308,OSU,EJA,11.2,5.1
201308,OSU,FIV,11.2,5.1
201308,OSU,JAS,11.2,5.1
201308,OSU,LXJ,11.2,5.1
201308,OSU,OPT,11.2,5.1
201308,OSU,SKQ,11.2,5.1
201308,OSU,TMC,11.2,5.1
201308,OTBD,ALL_FLTS,11.2,5.1
201308,OTBD,QTR,11.2,5.1
201308,OTH,ALL_FLTS,7.414965986394558,2.964248704663212
201308,OTH,BJS,7.0,2.9
201308,OTH,DCM,7.0,2.9
201308,OTH,EJA,7.0,2.9
201308,OTH,OPT,7.0,2.9
201308,OTH,SKW,8.0,3.1
201308,OTH,SQH,7.0,2.9
201308,OTH,TMC,7.0,2.9
201308,OTH,XOJ,7.0,2.9
201308,OTZ,AER,5.0,4.0
201308,OTZ,ALL_FLTS,5.151428571428571,3.8756756756756756
201308,OTZ,ASA,5.3,3.8
201308,OTZ,LYC,5.0,4.0
201308,OTZ,NAC,5.0,4.0
201308,OTZ,SVX,5.0,4.0
201308,OTZ,VTS,5.0,4.0
201308,OUN,ALL_FLTS,11.2,5.1
201308,OUN,EJA,11.2,5.1
201308,OUN,FIV,11.2,5.1
201308,OUN,OKL,11.2,5.1
201308,OUN,RGY,11.2,5.1
201308,OVE,ALL_FLTS,11.2,5.1
201308,OVE,DCM,11.2,5.1
201308,OWB,ALL_FLTS,11.2,5.1
201308,OWB,KAP,11.2,5.1
201308,OWB,MJR,11.2,5.1
201308,OWD,ALL_FLTS,11.2,5.1
201308,OWD,CNS,11.2,5.1
201308,OWD,EJA,11.2,5.1
201308,OXB,ALL_FLTS,11.2,5.1
201308,OXB,CNS,11.2,5.1
201308,OXB,EJA,11.2,5.1
201308,OXB,FIV,11.2,5.1
201308,OXC,ALL_FLTS,11.2,5.1
201308,OXC,DCM,11.2,5.1
201308,OXC,EJM,11.2,5.1
201308,OXC,FIV,11.2,5.1
201308,OXC,GAJ,11.2,5.1
201308,OXC,GPD,11.2,5.1
201308,OXC,KEY,11.2,5.1
201308,OXC,OPT,11.2,5.1
201308,OXC,TWY,11.2,5.1
201308,OXC,UJT,11.2,5.1
201308,OXD,ALL_FLTS,11.2,5.1
201308,OXD,BJS,11.2,5.1
201308,OXR,AHF,11.2,5.1
201308,OXR,ALL_FLTS,11.2,5.1
201308,OXR,AMF,11.2,5.1
201308,OXR,BJS,11.2,5.1
201308,OXR,CHN,11.2,5.1
201308,OXR,DCM,11.2,5.1
201308,OXR,EJA,11.2,5.1
201308,OXR,KAI,11.2,5.1
201308,OXR,OPT,11.2,5.1
201308,OXR,RSP,11.2,5.1
201308,OXR,TPJ,11.2,5.1
201308,OZR,ALL_FLTS,11.2,5.1
201308,OZR,PAT,11.2,5.1
201308,OZW,ALL_FLTS,11.2,5.1
201308,OZW,WLV,11.2,5.1
201308,P13,ALL_FLTS,11.2,5.1
201308,PAE,AAL,11.2,5.1
201308,PAE,ALL_FLTS,11.2,5.1
201308,PAE,BOE,11.2,5.1
201308,PAE,DCM,11.2,5.1
201308,PAE,GTI,11.2,5.1
201308,PAE,SWA,11.2,5.1
201308,PAE,TWY,11.2,5.1
201308,PAH,ALL_FLTS,7.8180722891566266,4.2
201308,PAH,CTL,8.7,4.2
201308,PAH,EJA,8.7,4.2
201308,PAH,FIV,8.7,4.2
201308,PAH,SKW,7.5,4.2
201308,PAH,TWY,8.7,4.2
201308,PAM,ALL_FLTS,11.2,5.1
201308,PAM,PAT,11.2,5.1
201308,PBF,ALL_FLTS,11.2,5.1
201308,PBF,DCM,11.2,5.1
201308,PBG,AAY,11.2,5.1
201308,PBG,ALL_FLTS,11.2,5.1
201308,PBG,AMF,11.2,5.1
201308,PBG,EJA,11.2,5.1
201308,PBG,NKS,11.2,5.1
201308,PBG,PEN,11.2,5.1
201308,PBG,RAX,11.2,5.1
201308,PBG,WIG,11.2,5.1
201308,PBI,AAL,11.0,3.8
201308,PBI,ALL_FLTS,11.173446327683616,3.9941120607787273
201308,PBI,ASQ,11.2,4.0
201308,PBI,AWE,11.2,4.0
201308,PBI,BHS,11.2,4.0
201308,PBI,BJS,11.2,4.0
201308,PBI,BYA,11.2,4.0
201308,PBI,CNS,11.2,4.0
201308,PBI,CSQ,11.2,4.0
201308,PBI,DAL,12.8,4.8
201308,PBI,DCM,11.2,4.0
201308,PBI,DRL,11.2,4.0
201308,PBI,EJA,11.2,4.0
201308,PBI,EJM,11.2,4.0
201308,PBI,ELJ,11.2,4.0
201308,PBI,FDX,11.2,4.0
201308,PBI,FIV,11.2,4.0
201308,PBI,FJS,11.2,4.0
201308,PBI,GCT,11.2,4.0
201308,PBI,HPJ,11.2,4.0
201308,PBI,JBU,10.9,2.7
201308,PBI,JTL,11.2,4.0
201308,PBI,LAK,11.2,4.0
201308,PBI,LJY,11.2,4.0
201308,PBI,LKF,11.2,4.0
201308,PBI,LMO,11.2,4.0
201308,PBI,LXJ,11.2,4.0
201308,PBI,MLN,11.2,4.0
201308,PBI,MWT,11.2,4.0
201308,PBI,NUS,11.2,4.0
201308,PBI,OLV,11.2,4.0
201308,PBI,OPT,11.2,4.0
201308,PBI,PAT,11.2,4.0
201308,PBI,PWA,11.2,4.0
201308,PBI,PXG,11.2,4.0
201308,PBI,RBY,11.2,4.0
201308,PBI,RPA,11.2,4.0
201308,PBI,RSP,11.2,4.0
201308,PBI,RVJ,11.2,4.0
201308,PBI,SBE,11.2,4.0
201308,PBI,SIL,11.2,4.0
201308,PBI,SWA,8.5,4.3
201308,PBI,TCF,11.2,4.0
201308,PBI,TFF,11.2,4.0
201308,PBI,TMC,11.2,4.0
201308,PBI,TRS,9.1,5.3
201308,PBI,TWY,11.2,4.0
201308,PBI,UAL,10.5,4.9
201308,PBI,UPS,11.2,4.0
201308,PBI,USC,11.2,4.0
201308,PBI,WML,11.2,4.0
201308,PBI,WWI,11.2,4.0
201308,PBI,XLS,11.2,4.0
201308,PBI,XOJ,11.2,4.0
201308,PBI,XSR,11.2,4.0
201308,PBV,ALL_FLTS,11.2,5.1
201308,PBV,PEN,11.2,5.1
201308,PCW,ALL_FLTS,11.2,5.1
201308,PCW,EJA,11.2,5.1
201308,PCW,OPT,11.2,5.1
201308,PCW,XOJ,11.2,5.1
201308,PDK,ALL_FLTS,11.2,5.1
201308,PDK,BJS,11.2,5.1
201308,PDK,CNS,11.2,5.1
201308,PDK,DCM,11.2,5.1
201308,PDK,EDG,11.2,5.1
201308,PDK,EJA,11.2,5.1
201308,PDK,EJM,11.2,5.1
201308,PDK,ELJ,11.2,5.1
201308,PDK,FIV,11.2,5.1
201308,PDK,FWK,11.2,5.1
201308,PDK,GTH,11.2,5.1
201308,PDK,IMG,11.2,5.1
201308,PDK,JAS,11.2,5.1
201308,PDK,JTL,11.2,5.1
201308,PDK,LJY,11.2,5.1
201308,PDK,LXJ,11.2,5.1
201308,PDK,MLN,11.2,5.1
201308,PDK,OLV,11.2,5.1
201308,PDK,OPT,11.2,5.1
201308,PDK,PHJ,11.2,5.1
201308,PDK,RSP,11.2,5.1
201308,PDK,SFH,11.2,5.1
201308,PDK,SKQ,11.2,5.1
201308,PDK,TFF,11.2,5.1
201308,PDK,TMC,11.2,5.1
201308,PDK,USC,11.2,5.1
201308,PDK,WML,11.2,5.1
201308,PDK,XLS,11.2,5.1
201308,PDK,XOJ,11.2,5.1
201308,PDT,ALL_FLTS,11.2,5.1
201308,PDT,SQH,11.2,5.1
201308,PDX,AAL,10.7,3.8
201308,PDX,ALL_FLTS,10.126246281975014,3.4713469096105753
